,Age,Player,Pos,Starts,Unnamed: 0,match_logs,position_group,scouting_url,urls
0,30.64657534246575,Alisson,GK,37,0.0,https://fbref.com/en/players/7a2e46a8/matchlogs/2022-2023/summary/Alisson-Match-Logs,GK,https://fbref.com/en/players/7a2e46a8/scout/365_m1/Alisson-Scouting-Report,https://fbref.com/en/players/7a2e46a8/Alisson
1,30.945205479452056,Mohamed Salah,FW,36,1.0,https://fbref.com/en/players/e342ad68/matchlogs/2022-2023/summary/Mohamed-Salah-Match-Logs,Forwards,https://fbref.com/en/players/e342ad68/scout/365_m1/Mohamed-Salah-Scouting-Report,https://fbref.com/en/players/e342ad68/Mohamed-Salah
2,24.632876712328766,Trent Alexander Arnold,DF,33,2.0,https://fbref.com/en/players/cd1acf9d/matchlogs/2022-2023/summary/Trent-Alexander-Arnold-Match-Logs,Defender,https://fbref.com/en/players/cd1acf9d/scout/365_m1/Trent-Alexander-Arnold-Scouting-Report,https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold
3,31.882191780821923,Virgil van Dijk,DF,32,3.0,https://fbref.com/en/players/e06683ca/matchlogs/2022-2023/summary/Virgil-van-Dijk-Match-Logs,Defender,https://fbref.com/en/players/e06683ca/scout/365_m1/Virgil-van-Dijk-Scouting-Report,https://fbref.com/en/players/e06683ca/Virgil-van-Dijk
4,29.589041095890412,Fabinho,MF,30,4.0,https://fbref.com/en/players/7f3b388c/matchlogs/2022-2023/summary/Fabinho-Match-Logs,Central Midfielders,https://fbref.com/en/players/7f3b388c/scout/365_m1/Fabinho-Scouting-Report,https://fbref.com/en/players/7f3b388c/Fabinho
5,29.20821917808219,Andrew Robertson,DF,29,5.0,https://fbref.com/en/players/2e4f5f03/matchlogs/2022-2023/summary/Andrew-Robertson-Match-Logs,Defender,https://fbref.com/en/players/2e4f5f03/scout/365_m1/Andrew-Robertson-Scouting-Report,https://fbref.com/en/players/2e4f5f03/Andrew-Robertson
6,32.93972602739726,Jordan Henderson,MF,23,6.0,https://fbref.com/en/players/935e6b8f/matchlogs/2022-2023/summary/Jordan-Henderson-Match-Logs,Central Midfielders,https://fbref.com/en/players/935e6b8f/scout/365_m1/Jordan-Henderson-Scouting-Report,https://fbref.com/en/players/935e6b8f/Jordan-Henderson
7,23.920547945205477,Darwin Nunez,FW,19,7.0,https://fbref.com/en/players/4d77b365/matchlogs/2022-2023/summary/Darwin-Nunez-Match-Logs,Forwards,https://fbref.com/en/players/4d77b365/scout/365_m1/Darwin-Nunez-Scouting-Report,https://fbref.com/en/players/4d77b365/Darwin-Nunez
8,20.142465753424663,Harvey Elliott,"MF,FW",18,8.0,https://fbref.com/en/players/c8387671/matchlogs/2022-2023/summary/Harvey-Elliott-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/c8387671/scout/365_m1/Harvey-Elliott-Scouting-Report,https://fbref.com/en/players/c8387671/Harvey-Elliott
9,24.002739726027396,Ibrahima Konate,DF,17,9.0,https://fbref.com/en/players/5ed9b537/matchlogs/2022-2023/summary/Ibrahima-Konate-Match-Logs,Defender,https://fbref.com/en/players/5ed9b537/scout/365_m1/Ibrahima-Konate-Scouting-Report,https://fbref.com/en/players/5ed9b537/Ibrahima-Konate
10,24.05205479452055,Cody Gakpo,"FW,MF",17,10.0,https://fbref.com/en/players/1971591f/matchlogs/2022-2023/summary/Cody-Gakpo-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/1971591f/scout/365_m1/Cody-Gakpo-Scouting-Report,https://fbref.com/en/players/1971591f/Cody-Gakpo
11,26.008219178082193,Joe Gomez,DF,14,11.0,https://fbref.com/en/players/7a11550b/matchlogs/2022-2023/summary/Joe-Gomez-Match-Logs,Defender,https://fbref.com/en/players/7a11550b/scout/365_m1/Joe-Gomez-Scouting-Report,https://fbref.com/en/players/7a11550b/Joe-Gomez
12,32.12328767123287,Thiago Alcantara,MF,14,12.0,https://fbref.com/en/players/77e84962/matchlogs/2022-2023/summary/Thiago-Alcantara-Match-Logs,Central Midfielders,https://fbref.com/en/players/77e84962/scout/365_m1/Thiago-Alcantara-Scouting-Report,https://fbref.com/en/players/77e84962/Thiago-Alcantara
13,31.64657534246575,Roberto Firmino,"FW,MF",12,13.0,https://fbref.com/en/players/4c370d81/matchlogs/2022-2023/summary/Roberto-Firmino-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/4c370d81/scout/365_m1/Roberto-Firmino-Scouting-Report,https://fbref.com/en/players/4c370d81/Roberto-Firmino
14,26.473972602739725,Diogo Jota,FW,11,14.0,https://fbref.com/en/players/178ae8f8/matchlogs/2022-2023/summary/Diogo-Jota-Match-Logs,Forwards,https://fbref.com/en/players/178ae8f8/scout/365_m1/Diogo-Jota-Scouting-Report,https://fbref.com/en/players/178ae8f8/Diogo-Jota
15,31.797260273972608,Joel Matip,DF,11,15.0,https://fbref.com/en/players/b217ef29/matchlogs/2022-2023/summary/Joel-Matip-Match-Logs,Defender,https://fbref.com/en/players/b217ef29/scout/365_m1/Joel-Matip-Scouting-Report,https://fbref.com/en/players/b217ef29/Joel-Matip
16,22.317808219178087,Curtis Jones,MF,11,16.0,https://fbref.com/en/players/4fb9c88f/matchlogs/2022-2023/summary/Curtis-Jones-Match-Logs,Central Midfielders,https://fbref.com/en/players/4fb9c88f/scout/365_m1/Curtis-Jones-Scouting-Report,https://fbref.com/en/players/4fb9c88f/Curtis-Jones
17,26.364383561643837,Luis Diaz,FW,11,17.0,https://fbref.com/en/players/4a1a9578/matchlogs/2022-2023/summary/Luis-Diaz-Match-Logs,Forwards,https://fbref.com/en/players/4a1a9578/scout/365_m1/Luis-Diaz-Scouting-Report,https://fbref.com/en/players/4a1a9578/Luis-Diaz
18,27.038356164383558,Kostas Tsimikas,DF,8,18.0,https://fbref.com/en/players/f315ca93/matchlogs/2022-2023/summary/Kostas-Tsimikas-Match-Logs,Defender,https://fbref.com/en/players/f315ca93/scout/365_m1/Kostas-Tsimikas-Scouting-Report,https://fbref.com/en/players/f315ca93/Kostas-Tsimikas
19,37.389041095890406,James Milner,"MF,DF",6,19.0,https://fbref.com/en/players/2f90f6b8/matchlogs/2022-2023/summary/James-Milner-Match-Logs,Defensive-Midfielders,https://fbref.com/en/players/2f90f6b8/scout/365_m1/James-Milner-Scouting-Report,https://fbref.com/en/players/2f90f6b8/James-Milner
20,18.59178082191781,Stefan Bajcetic,MF,6,20.0,https://fbref.com/en/players/32e8417f/matchlogs/2022-2023/summary/Stefan-Bajcetic-Match-Logs,Central Midfielders,https://fbref.com/en/players/32e8417f/scout/365_m1/Stefan-Bajcetic-Scouting-Report,https://fbref.com/en/players/32e8417f/Stefan-Bajcetic
21,20.736986301369864,Fabio Carvalho,"MF,FW",4,21.0,https://fbref.com/en/players/966e28d0/matchlogs/2022-2023/summary/Fabio-Carvalho-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/966e28d0/scout/365_m1/Fabio-Carvalho-Scouting-Report,https://fbref.com/en/players/966e28d0/Fabio-Carvalho
22,29.778082191780825,Alex Oxlade Chamberlain,"FW,MF",4,22.0,https://fbref.com/en/players/38c7feef/matchlogs/2022-2023/summary/Alex-Oxlade-Chamberlain-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/38c7feef/scout/365_m1/Alex-Oxlade-Chamberlain-Scouting-Report,https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain
23,28.28767123287671,Naby Keita,MF,3,23.0,https://fbref.com/en/players/f25c8e3a/matchlogs/2022-2023/summary/Naby-Keita-Match-Logs,Central Midfielders,https://fbref.com/en/players/f25c8e3a/scout/365_m1/Naby-Keita-Scouting-Report,https://fbref.com/en/players/f25c8e3a/Naby-Keita
24,26.180821917808217,Nathaniel Phillips,DF,1,24.0,https://fbref.com/en/players/515ebe8d/matchlogs/2022-2023/summary/Nathaniel-Phillips-Match-Logs,Defender,https://fbref.com/en/players/515ebe8d/scout/365_m1/Nathaniel-Phillips-Scouting-Report,https://fbref.com/en/players/515ebe8d/Nathaniel-Phillips
25,17.536986301369865,Ben Doak,FW,0,25.0,https://fbref.com/en/players/733f1a7d/matchlogs/2022-2023/summary/Ben-Doak-Match-Logs,Forwards,https://fbref.com/en/players/733f1a7d/scout/365_m1/Ben-Doak-Scouting-Report,https://fbref.com/en/players/733f1a7d/Ben-Doak
26,18.295890410958904,Bobby Clark,MF,0,26.0,https://fbref.com/en/players/73341ace/matchlogs/2022-2023/summary/Bobby-Clark-Match-Logs,Central Midfielders,https://fbref.com/en/players/73341ace/scout/365_m1/Bobby-Clark-Scouting-Report,https://fbref.com/en/players/73341ace/Bobby-Clark
27,36.39178082191781,Adrian,GK,0,27.0,https://fbref.com/en/players/f76e6b4e/matchlogs/2022-2023/summary/Adrian-Match-Logs,GK,https://fbref.com/en/players/f76e6b4e/scout/365_m1/Adrian-Scouting-Report,https://fbref.com/en/players/f76e6b4e/Adrian
28,18.92054794520548,Luke Chambers,DF,0,28.0,https://fbref.com/en/players/7d6af698/matchlogs/2022-2023/summary/Luke-Chambers-Match-Logs,Defender,https://fbref.com/en/players/7d6af698/scout/365_m1/Luke-Chambers-Scouting-Report,https://fbref.com/en/players/7d6af698/Luke-Chambers
29,19.72602739726027,Harvey Davies,GK,0,29.0,https://fbref.com/en/players/fd08a24b/matchlogs/2022-2023/summary/Harvey-Davies-Match-Logs,GK,https://fbref.com/en/players/fd08a24b/scout/365_m1/Harvey-Davies-Scouting-Report,https://fbref.com/en/players/fd08a24b/Harvey-Davies
30,21.43013698630137,Sepp van den Berg,"DF,MF",0,30.0,https://fbref.com/en/players/7bf9400b/matchlogs/2022-2023/summary/Sepp-van-den-Berg-Match-Logs,Defender,https://fbref.com/en/players/7bf9400b/scout/365_m1/Sepp-van-den-Berg-Scouting-Report,https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg
31,24.504109589041096,Caoimhin Kelleher,GK,0,31.0,https://fbref.com/en/players/62d7ef38/matchlogs/2022-2023/summary/Caoimhin-Kelleher-Match-Logs,GK,https://fbref.com/en/players/62d7ef38/scout/365_m1/Caoimhin-Kelleher-Scouting-Report,https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher
32,26.786301369863008,Arthur Melo,MF,0,32.0,https://fbref.com/en/players/48b3dd60/matchlogs/2022-2023/summary/Arthur-Melo-Match-Logs,Central Midfielders,https://fbref.com/en/players/48b3dd60/scout/365_m1/Arthur-Melo-Scouting-Report,https://fbref.com/en/players/48b3dd60/Arthur-Melo
33,19.819178082191783,Calvin Ramsay,DF,0,33.0,https://fbref.com/en/players/d720e834/matchlogs/2022-2023/summary/Calvin-Ramsay-Match-Logs,Defender,https://fbref.com/en/players/d720e834/scout/365_m1/Calvin-Ramsay-Scouting-Report,https://fbref.com/en/players/d720e834/Calvin-Ramsay
34,22.306849315068494,Rhys Williams,DF,0,34.0,https://fbref.com/en/players/012c975a/matchlogs/2022-2023/summary/Rhys-Williams-Match-Logs,Defender,https://fbref.com/en/players/012c975a/scout/365_m1/Rhys-Williams-Scouting-Report,https://fbref.com/en/players/012c975a/Rhys-Williams
35,26.85753424657534,Robin Koch,DF,35,0.0,https://fbref.com/en/players/ea6bc03a/matchlogs/2022-2023/summary/Robin-Koch-Match-Logs,Defender,https://fbref.com/en/players/ea6bc03a/scout/365_m1/Robin-Koch-Scouting-Report,https://fbref.com/en/players/ea6bc03a/Robin-Koch
36,23.232876712328768,Illan Meslier,GK,34,1.0,https://fbref.com/en/players/6b625ac2/matchlogs/2022-2023/summary/Illan-Meslier-Match-Logs,GK,https://fbref.com/en/players/6b625ac2/scout/365_m1/Illan-Meslier-Scouting-Report,https://fbref.com/en/players/6b625ac2/Illan-Meslier
37,26.51232876712329,Jack Harrison,"FW,MF",33,2.0,https://fbref.com/en/players/aa849a12/matchlogs/2022-2023/summary/Jack-Harrison-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/aa849a12/scout/365_m1/Jack-Harrison-Scouting-Report,https://fbref.com/en/players/aa849a12/Jack-Harrison
38,26.495890410958904,Marc Roca,MF,29,3.0,https://fbref.com/en/players/da27e268/matchlogs/2022-2023/summary/Marc-Roca-Match-Logs,Central Midfielders,https://fbref.com/en/players/da27e268/scout/365_m1/Marc-Roca-Scouting-Report,https://fbref.com/en/players/da27e268/Marc-Roca
39,22.591780821917812,Brenden Aaronson,"MF,FW",28,4.0,https://fbref.com/en/players/5bc43860/matchlogs/2022-2023/summary/Brenden-Aaronson-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/5bc43860/scout/365_m1/Brenden-Aaronson-Scouting-Report,https://fbref.com/en/players/5bc43860/Brenden-Aaronson
40,23.78904109589041,Pascal Struijk,DF,25,5.0,https://fbref.com/en/players/f4d296e4/matchlogs/2022-2023/summary/Pascal-Struijk-Match-Logs,Defender,https://fbref.com/en/players/f4d296e4/scout/365_m1/Pascal-Struijk-Scouting-Report,https://fbref.com/en/players/f4d296e4/Pascal-Struijk
41,24.276712328767122,Tyler Adams,MF,24,6.0,https://fbref.com/en/players/2b09d998/matchlogs/2022-2023/summary/Tyler-Adams-Match-Logs,Central Midfielders,https://fbref.com/en/players/2b09d998/scout/365_m1/Tyler-Adams-Scouting-Report,https://fbref.com/en/players/2b09d998/Tyler-Adams
42,32.22191780821917,Rodrigo,"FW,MF",22,7.0,https://fbref.com/en/players/1fb1c435/matchlogs/2022-2023/summary/Rodrigo-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/1fb1c435/scout/365_m1/Rodrigo-Scouting-Report,https://fbref.com/en/players/1fb1c435/Rodrigo
43,31.750684931506854,Luke Ayling,DF,21,8.0,https://fbref.com/en/players/420d7c7d/matchlogs/2022-2023/summary/Luke-Ayling-Match-Logs,Defender,https://fbref.com/en/players/420d7c7d/scout/365_m1/Luke-Ayling-Scouting-Report,https://fbref.com/en/players/420d7c7d/Luke-Ayling
44,25.87397260273973,Rasmus Nissen,DF,20,9.0,https://fbref.com/en/players/39769cff/matchlogs/2022-2023/summary/Rasmus-Nissen-Match-Logs,Defender,https://fbref.com/en/players/39769cff/scout/365_m1/Rasmus-Nissen-Scouting-Report,https://fbref.com/en/players/39769cff/Rasmus-Nissen
45,29.720547945205478,Patrick Bamford,FW,18,10.0,https://fbref.com/en/players/93feac6e/matchlogs/2022-2023/summary/Patrick-Bamford-Match-Logs,Forwards,https://fbref.com/en/players/93feac6e/scout/365_m1/Patrick-Bamford-Scouting-Report,https://fbref.com/en/players/93feac6e/Patrick-Bamford
46,24.742465753424653,Weston McKennie,MF,15,11.0,https://fbref.com/en/players/01c3aff5/matchlogs/2022-2023/summary/Weston-McKennie-Match-Logs,Central Midfielders,https://fbref.com/en/players/01c3aff5/scout/365_m1/Weston-McKennie-Scouting-Report,https://fbref.com/en/players/01c3aff5/Weston-McKennie
47,31.736986301369864,Liam Cooper,DF,15,12.0,https://fbref.com/en/players/dc64b8b3/matchlogs/2022-2023/summary/Liam-Cooper-Match-Logs,Defender,https://fbref.com/en/players/dc64b8b3/scout/365_m1/Liam-Cooper-Scouting-Report,https://fbref.com/en/players/dc64b8b3/Liam-Cooper
48,19.553424657534247,Degnand Gnonto,"FW,MF",14,13.0,https://fbref.com/en/players/75fdd638/matchlogs/2022-2023/summary/Degnand-Gnonto-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/75fdd638/scout/365_m1/Degnand-Gnonto-Scouting-Report,https://fbref.com/en/players/75fdd638/Degnand-Gnonto
49,26.75890410958904,Junior Firpo,DF,14,14.0,https://fbref.com/en/players/24f59bb2/matchlogs/2022-2023/summary/Junior-Firpo-Match-Logs,Defender,https://fbref.com/en/players/24f59bb2/scout/365_m1/Junior-Firpo-Scouting-Report,https://fbref.com/en/players/24f59bb2/Junior-Firpo
50,25.304109589041094,Maximilian Wober,DF,13,15.0,https://fbref.com/en/players/4b803b3c/matchlogs/2022-2023/summary/Maximilian-Wober-Match-Logs,Defender,https://fbref.com/en/players/4b803b3c/scout/365_m1/Maximilian-Wober-Scouting-Report,https://fbref.com/en/players/4b803b3c/Maximilian-Wober
51,23.93972602739726,Luis Sinisterra,FW,13,16.0,https://fbref.com/en/players/8e16dd48/matchlogs/2022-2023/summary/Luis-Sinisterra-Match-Logs,Forwards,https://fbref.com/en/players/8e16dd48/scout/365_m1/Luis-Sinisterra-Scouting-Report,https://fbref.com/en/players/8e16dd48/Luis-Sinisterra
52,21.56986301369863,Crysencio Summerville,FW,12,17.0,https://fbref.com/en/players/df04eb4b/matchlogs/2022-2023/summary/Crysencio-Summerville-Match-Logs,Forwards,https://fbref.com/en/players/df04eb4b/scout/365_m1/Crysencio-Summerville-Scouting-Report,https://fbref.com/en/players/df04eb4b/Crysencio-Summerville
53,29.775342465753425,Diego Llorente,DF,7,18.0,https://fbref.com/en/players/bba30585/matchlogs/2022-2023/summary/Diego-Llorente-Match-Logs,Defender,https://fbref.com/en/players/bba30585/scout/365_m1/Diego-Llorente-Scouting-Report,https://fbref.com/en/players/bba30585/Diego-Llorente
54,31.63013698630137,Adam Forshaw,MF,4,19.0,https://fbref.com/en/players/9f1938ab/matchlogs/2022-2023/summary/Adam-Forshaw-Match-Logs,Central Midfielders,https://fbref.com/en/players/9f1938ab/scout/365_m1/Adam-Forshaw-Scouting-Report,https://fbref.com/en/players/9f1938ab/Adam-Forshaw
55,21.328767123287676,Sam Greenwood,"MF,FW",3,20.0,https://fbref.com/en/players/f3354c07/matchlogs/2022-2023/summary/Sam-Greenwood-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/f3354c07/scout/365_m1/Sam-Greenwood-Scouting-Report,https://fbref.com/en/players/f3354c07/Sam-Greenwood
56,32.93972602739726,Joel Robles,GK,3,21.0,https://fbref.com/en/players/cda0b317/matchlogs/2022-2023/summary/Joel-Robles-Match-Logs,GK,https://fbref.com/en/players/cda0b317/scout/365_m1/Joel-Robles-Scouting-Report,https://fbref.com/en/players/cda0b317/Joel-Robles
57,25.53972602739726,Daniel James,FW,2,22.0,https://fbref.com/en/players/c931d9f9/matchlogs/2022-2023/summary/Daniel-James-Match-Logs,Forwards,https://fbref.com/en/players/c931d9f9/scout/365_m1/Daniel-James-Scouting-Report,https://fbref.com/en/players/c931d9f9/Daniel-James
58,21.0986301369863,Georginio Rutter,"FW,MF",1,23.0,https://fbref.com/en/players/c64c01fc/matchlogs/2022-2023/summary/Georginio-Rutter-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/c64c01fc/scout/365_m1/Georginio-Rutter-Scouting-Report,https://fbref.com/en/players/c64c01fc/Georginio-Rutter
59,21.06027397260274,Joe Gelhardt,FW,1,24.0,https://fbref.com/en/players/01962d0d/matchlogs/2022-2023/summary/Joe-Gelhardt-Match-Logs,Forwards,https://fbref.com/en/players/01962d0d/scout/365_m1/Joe-Gelhardt-Scouting-Report,https://fbref.com/en/players/01962d0d/Joe-Gelhardt
60,21.46301369863013,Cody Drameh,DF,1,25.0,https://fbref.com/en/players/e0d1510a/matchlogs/2022-2023/summary/Cody-Drameh-Match-Logs,Defender,https://fbref.com/en/players/e0d1510a/scout/365_m1/Cody-Drameh-Scouting-Report,https://fbref.com/en/players/e0d1510a/Cody-Drameh
61,32.950684931506856,Mateusz Klich,"MF,FW",0,26.0,https://fbref.com/en/players/282679b4/matchlogs/2022-2023/summary/Mateusz-Klich-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/282679b4/scout/365_m1/Mateusz-Klich-Scouting-Report,https://fbref.com/en/players/282679b4/Mateusz-Klich
62,19.6,Mateo Joseph,"FW,MF",0,27.0,https://fbref.com/en/players/6ad43f9a/matchlogs/2022-2023/summary/Mateo-Joseph-Match-Logs,Attacking Midfielders,https://fbref.com/en/players/6ad43f9a/scout/365_m1/Mateo-Joseph-Scouting-Report,https://fbref.com/en/players/6ad43f9a/Mateo-Joseph
63,19.265753424657536,Darko Gyabi,FW,0,28.0,https://fbref.com/en/players/56d838f7/matchlogs/2022-2023/summary/Darko-Gyabi-Match-Logs,Forwards,https://fbref.com/en/players/56d838f7/scout/365_m1/Darko-Gyabi-Scouting-Report,https://fbref.com/en/players/56d838f7/Darko-Gyabi
64,18.93972602739726,Jeremiah Chilokoa Mullen,DF,0,29.0,https://fbref.com/en/players/3b57a494/matchlogs/2022-2023/summary/Jeremiah-Chilokoa-Mullen-Match-Logs,Defender,https://fbref.com/en/players/3b57a494/scout/365_m1/Jeremiah-Chilokoa-Mullen-Scouting-Report,https://fbref.com/en/players/3b57a494/Jeremiah-Chilokoa-Mullen
65,19.747945205479454,Leo Fuhr Hjelde,DF,0,30.0,https://fbref.com/en/players/d102b8a2/matchlogs/2022-2023/summary/Leo-Fuhr-Hjelde-Match-Logs,Defender,https://fbref.com/en/players/d102b8a2/scout/365_m1/Leo-Fuhr-Hjelde-Scouting-Report,https://fbref.com/en/players/d102b8a2/Leo-Fuhr-Hjelde
66,17.205479452054792,Archie Gray,MF,0,31.0,https://fbref.com/en/players/f58515f5/matchlogs/2022-2023/summary/Archie-Gray-Match-Logs,Central Midfielders,https://fbref.com/en/players/f58515f5/scout/365_m1/Archie-Gray-Scouting-Report,https://fbref.com/en/players/f58515f5/Archie-Gray
67,22.493150684931507,Kristoffer Klaesson,GK,0,32.0,https://fbref.com/en/players/3f70db80/matchlogs/2022-2023/summary/Kristoffer-Klaesson-Match-Logs,GK,https://fbref.com/en/players/3f70db80/scout/365_m1/Kristoffer-Klaesson-Scouting-Report,https://fbref.com/en/players/3f70db80/Kristoffer-Klaesson
68,18.32328767123288,Diogo Monteiro,DF,0,33.0,https://fbref.com/en/players/17850779/matchlogs/2022-2023/summary/Diogo-Monteiro-Match-Logs,Defender,https://fbref.com/en/players/17850779/scout/365_m1/Diogo-Monteiro-Scouting-Report,https://fbref.com/en/players/17850779/Diogo-Monteiro
69,19.28767123287671,Sonny Perkins,FW,0,34.0,https://fbref.com/en/players/87f12e30/matchlogs/2022-2023/summary/Sonny-Perkins-Match-Logs,Forwards,https://fbref.com/en/players/87f12e30/scout/365_m1/Sonny-Perkins-Scouting-Report,https://fbref.com/en/players/87f12e30/Sonny-Perkins
70,31.227397260273968,Bernd Leno,GK,35,0.0,https://fbref.com/en/players/2628fd2b/matchlogs/2022-2023/summary/Bernd-Leno-Match-Logs,GK,https://fbref.com/en/players/2628fd2b/scout/365_m1/Bernd-Leno-Scouting-Report,https://fbref.com/en/players/2628fd2b/Bernd-Leno
71,28.326027397260276,Harrison Reed,MF,35,1.0,https://fbref.com/en/players/803ae100/matchlogs/2022-2023/summary/Harrison-Reed-Match-Logs,Central Midfielders,https://fbref.com/en/players/803ae100/scout/365_m1/Harrison-Reed-Scouting-Report,https://fbref.com/en/players/803ae100/Harrison-Reed
72,27.87945205479452,Joao Palhinha,MF,34,2.0,https://fbref.com/en/players/a78ff07f/matchlogs/2022-2023/summary/Joao-Palhinha-Match-Logs,Central Midfielders,https://fbref.com/en/players/a78ff07f/scout/365_m1/Joao-Palhinha-Scouting-Report,https://fbref.com/en/players/a78ff07f/Joao-Palhinha
73,25.797260273972608,Antonee Robinson,DF,34,3.0,https://fbref.com/en/players/289601e6/matchlogs/2022-2023/summary/Antonee-Robinson-Match-Logs,Defender,https://fbref.com/en/players/289601e6/scout/365_m1/Antonee-Robinson-Scouting-Report,https://fbref.com/en/players/289601e6/Antonee-Robinson
74,35.638356164383566,Tim Ream,DF,33,4.0,https://fbref.com/en/players/28b40c9c/matchlogs/2022-2023/summary/Tim-Ream-Match-Logs,Defender,https://fbref.com/en/players/28b40c9c/scout/365_m1/Tim-Ream-Scouting-Report,https://fbref.com/en/players/28b40c9c/Tim-Ream
75,27.397260273972602,Andreas Pereira,MF,33,5.0,https://fbref.com/en/players/6639e500/matchlogs/2022-2023/summary/Andreas-Pereira-Match-Logs,Central Midfielders,https://fbref.com/en/players/6639e500/scout/365_m1/Andreas-Pereira-Scouting-Report,https://fbref.com/en/players/6639e500/Andreas-Pereira
76,30.30958904109589,Bobby Reid,"FW,DF",29,6.0,https://fbref.com/en/players/0f7533cd/matchlogs/2022-2023/summary/Bobby-Reid-Match-Logs,Wing-Back,https://fbref.com/en/players/0f7533cd/scout/365_m1/Bobby-Reid-Scouting-Report,https://fbref.com/en/players/0f7533cd/Bobby-Reid
77,27.627397260273966,Kenny Tete,DF,28,7.0,https://fbref.com/en/players/77d7c96f/matchlogs/2022-2023/summary/Kenny-Tete-Match-Logs,Defender,https://fbref.com/en/players/77d7c96f/scout/365_m1/Kenny-Tete-Scouting-Report,https://fbref.com/en/players/77d7c96f/Kenny-Tete
78,34.794520547945204,Willian,FW,24,8.0,https://fbref.com/en/players/8b9ebd03/matchlogs/2022-2023/summary/Willian-Match-Logs,Forwards,https://fbref.com/en/players/8b9ebd03/scout/365_m1/Willian-Scouting-Report,https://fbref.com/en/players/8b9ebd03/Willian
79,25.668493150684927,Tosin Adarabioyo,DF,22,9.0,https://fbref.com/en/players/c81d773d/matchlogs/2022-2023/summary/Tosin-Adarabioyo-Match-Logs,Defender,https://fbref.com/en/players/c81d773d/scout/365_m1/Tosin-Adarabioyo-Scouting-Report,https://fbref.com/en/players/c81d773d/Tosin-Adarabioyo
80,28.69041095890411,Aleksandar Mitrovic,FW,22,10.0,https://fbref.com/en/players/3925dbd6/matchlogs/2022-2023/summary/Aleksandar-Mitrovic-Match-Logs,Forwards,https://fbref.com/en/players/3925dbd6/scout/365_m1/Aleksandar-Mitrovic-Scouting-Report,https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic
81,26.375342465753427,Issa Diop,DF,20,11.0,https://fbref.com/en/players/a712ca2b/matchlogs/2022-2023/summary/Issa-Diop-Match-Logs,Defender,https://fbref.com/en/players/a712ca2b/scout/365_m1/Issa-Diop-Scouting-Report,https://fbref.com/en/players/a712ca2b/Issa-Diop
82,26.17808219178082,Harry Wilson,FW,12,12.0,https://fbref.com/en/players/c6dc9ecd/matchlogs/2022-2023/summary/Harry-Wilson-Match-Logs,Forwards,https://fbref.com/en/players/c6dc9ecd/scout/365_m1/Harry-Wilson-Scouting-Report,https://fbref.com/en/players/c6dc9ecd/Harry-Wilson
83,28.16986301369863,Carlos Vinicius,FW,11,13.0,https://fbref.com/en/players/8b529245/matchlogs/2022-2023/summary/Carlos-Vinicius-Match-Logs,Forwards,https://fbref.com/en/players/8b529245/scout/365_m1/Carlos-Vinicius-Scouting-Report,https://fbref.com/en/players/8b529245/Carlos-Vinicius
84,31.21095890410959,Neeskens Kebano,FW,9,14.0,https://fbref.com/en/players/18b999f4/matchlogs/2022-2023/summary/Neeskens-Kebano-Match-Logs,Forwards,https://fbref.com/en/players/18b999f4/scout/365_m1/Neeskens-Kebano-Scouting-Report,https://fbref.com/en/players/18b999f4/Neeskens-Kebano
85,32.345205479452055,Tom Cairney,MF,5,15.0,https://fbref.com/en/players/a8748947/matchlogs/2022-2023/summary/Tom-Cairney-Match-Logs,Central Midfielders,https://fbref.com/en/players/a8748947/scout/365_m1/Tom-Cairney-Scouting-Report,https://fbref.com/en/players/a8748947/Tom-Cairney
86,25.53972602739726,Daniel James,FW,5,16.0,https://fbref.com/en/players/c931d9f9/matchlogs/2022-2023/summary/Daniel-James-Match-Logs,Forwards,https://fbref.com/en/players/c931d9f9/scout/365_m1/Daniel-James-Scouting-Report,https://fbref.com/en/players/c931d9f9/Daniel-James
87,23.83835616438356,Manor Solomon,FW,4,17.0,https://fbref.com/en/players/886f9aac/matchlogs/2022-2023/summary/Manor-Solomon-Match-Logs,Forwards,https://fbref.com/en/players/886f9aac/scout/365_m1/Manor-Solomon-Scouting-Report,https://fbref.com/en/players/886f9aac/Manor-Solomon
